TransactionID,Items
1212,"organic products, semi-finished bread, frozen fish, liver loaf, rice"
1213,"liver loaf, baby cosmetics, frozen fish, butter milk, snack products, canned beer"
1214,"baby cosmetics, processed cheese, misc. beverages, rice, tropical fruit"
1215,"abrasive cleaner, whipped/sour cream, canned beer"
1216,"cream, misc. beverages, tropical fruit, frozen fish, brandy"
1217,"syrup, brandy, canned beer, abrasive cleaner, frozen potato products"
1218,"misc. beverages, liver loaf, whipped/sour cream"
1219,"prosecco, baby cosmetics, frozen fish, snack products, chicken, frozen potato products, semi-finished bread"
1220,"frozen fish, cream, frozen potato products"
1221,"frozen potato products, specialty cheese, salt, frozen fish, bags, baby cosmetics, liver loaf"
1222,"salt, finished products, snack products, chicken"
1223,"decalcifier, brandy, tropical fruit, cream cheese, baby cosmetics, specialty cheese, abrasive cleaner"
1224,"hard cheese, cream, bags"
1225,"decalcifier, abrasive cleaner, salt, sparkling wine, bags"
1226,"brandy, whipped/sour cream, bags, liver loaf, finished products, snack products"
1227,"baby cosmetics, rice, sparkling wine, frozen potato products, hard cheese, whipped/sour cream, organic products"
1228,"syrup, sparkling wine, decalcifier, hard cheese, tropical fruit"
1229,"whipped/sour cream, syrup, frozen fish"
1230,"curd, processed cheese, cream, sparkling wine, rice, salt"
1231,"baby cosmetics, curd, prosecco, bottled beer, rice"
1232,"tropical fruit, baby cosmetics, salt, misc. beverages"
1233,"frozen potato products, misc. beverages, butter milk, frozen fish"
1234,"chicken, abrasive cleaner, cream cheese"
1235,"finished products, curd, bags, frozen fish, hard cheese, cream, liver loaf"
1236,"frozen fish, sparkling wine, snack products, rice"
1237,"snack products, abrasive cleaner, liver loaf, salt, misc. beverages, cream cheese"
1238,"salt, semi-finished bread"
1239,"finished products, curd, liver loaf, frozen fish, brandy, prosecco, canned beer"
1240,"prosecco, chicken, baby cosmetics, curd, specialty cheese, bags"
1241,"sparkling wine, butter milk, cream cheese, bags, rice, snack products, salt"
1242,"cream cheese, processed cheese, liver loaf"
1243,"specialty cheese, frozen fish"
1244,"misc. beverages, sparkling wine, hard cheese"
1245,"hard cheese, semi-finished bread, curd, abrasive cleaner"
1246,"misc. beverages, canned beer, whipped/sour cream, cream cheese, rice, abrasive cleaner"
1247,"chicken, baby cosmetics, brandy, syrup, abrasive cleaner, cream"
1248,"rice, snack products, processed cheese, bags"
1249,"bags, whipped/sour cream, liver loaf, cream, chicken"
1250,"cream cheese, syrup"
1251,"misc. beverages, tropical fruit, chicken, processed cheese"
1252,"liver loaf, abrasive cleaner, baby cosmetics, canned beer, brandy, bags"
1253,"snack products, processed cheese, brandy, tropical fruit, cream"
1254,"finished products, rice, syrup, snack products, hard cheese, salt, curd"
1255,"whipped/sour cream, baby cosmetics, curd, frozen fish, processed cheese, tropical fruit"
1256,"baby cosmetics, abrasive cleaner, frozen fish, semi-finished bread, finished products"
1257,"salt, syrup, semi-finished bread, misc. beverages, finished products, snack products"
1258,"curd, canned beer, syrup, butter milk, processed cheese, brandy"
1259,"bottled beer, tropical fruit"
1260,"snack products, prosecco, butter milk, abrasive cleaner, bags"
1261,"bags, finished products"
1262,"decalcifier, baby cosmetics, frozen fish, brandy, processed cheese, cream"
1263,"prosecco, bottled beer, whipped/sour cream, frozen fish, processed cheese, specialty cheese"
1264,"specialty cheese, cream cheese, misc. beverages, canned beer, prosecco"
1265,"syrup, snack products, rice, abrasive cleaner"
1266,"finished products, tropical fruit, cream cheese, frozen fish, syrup, bottled beer"
1267,"cream cheese, finished products, brandy"
1268,"syrup, snack products, prosecco, hard cheese"
1269,"salt, tropical fruit, curd, chicken, syrup, whipped/sour cream, cream"
1270,"cream, liver loaf, processed cheese, brandy"
1271,"prosecco, whipped/sour cream, butter milk, rice, liver loaf, finished products"
1272,"bags, processed cheese, frozen potato products"
1273,"hard cheese, cream, liver loaf, abrasive cleaner, processed cheese, sparkling wine, bottled beer"
1274,"syrup, butter milk, abrasive cleaner, hard cheese, finished products, bottled beer"
1275,"decalcifier, finished products, bottled beer, salt, baby cosmetics, brandy"
1276,"decalcifier, baby cosmetics, rice, processed cheese"
1277,"rice, tropical fruit, whipped/sour cream, sparkling wine, butter milk"
1278,"semi-finished bread, organic products, butter milk, processed cheese, syrup, misc. beverages, snack products"
1279,"bottled beer, liver loaf"
1280,"tropical fruit, frozen potato products"
1281,"butter milk, prosecco, syrup, hard cheese"
1282,"brandy, liver loaf, misc. beverages, butter milk"
1283,"abrasive cleaner, curd, whipped/sour cream"
1284,"baby cosmetics, finished products, abrasive cleaner, prosecco, butter milk, organic products"
1285,"butter milk, cream, abrasive cleaner, frozen potato products, sparkling wine, finished products"
1286,"brandy, sparkling wine"
1287,"butter milk, salt"
1288,"bags, finished products, frozen fish, curd, baby cosmetics, decalcifier, brandy"
1289,"finished products, bags, chicken, canned beer, baby cosmetics, abrasive cleaner"
1290,"butter milk, cream cheese, organic products"
1291,"chicken, hard cheese, sparkling wine, misc. beverages, baby cosmetics, frozen fish"
1292,"curd, rice, hard cheese, organic products, bags, abrasive cleaner, decalcifier"
1293,"processed cheese, cream, sparkling wine, hard cheese, salt"
1294,"hard cheese, syrup"
1295,"canned beer, organic products, bottled beer, semi-finished bread, tropical fruit, curd, specialty cheese"
1296,"frozen fish, liver loaf, salt, specialty cheese, cream cheese"
1297,"organic products, hard cheese, canned beer, sparkling wine, liver loaf, frozen fish, specialty cheese"
1298,"frozen potato products, finished products, decalcifier"
1299,"rice, curd, hard cheese, butter milk, liver loaf"
1300,"chicken, butter milk, brandy, bottled beer, decalcifier, abrasive cleaner, canned beer"
1301,"baby cosmetics, syrup, salt, frozen fish, brandy"
1302,"prosecco, organic products, semi-finished bread, brandy"
1303,"misc. beverages, snack products, butter milk"
1304,"snack products, cream, liver loaf, finished products"
1305,"decalcifier, frozen potato products, chicken"
1306,"bags, tropical fruit, decalcifier, syrup, prosecco, curd"
1307,"liver loaf, decalcifier, sparkling wine, processed cheese"
1308,"curd, specialty cheese, brandy"
1309,"salt, processed cheese, sparkling wine, curd, bags, organic products, semi-finished bread"
1310,"curd, snack products, tropical fruit, misc. beverages, decalcifier, semi-finished bread"
1311,"chicken, frozen potato products, cream"
1312,"bags, cream, cream cheese, syrup, hard cheese, brandy"
1313,"cream, salt, organic products, liver loaf"
1314,"liver loaf, syrup, chicken, frozen potato products"
1315,"snack products, sparkling wine"
1316,"liver loaf, rice, specialty cheese"
1317,"whipped/sour cream, baby cosmetics, processed cheese"
1318,"syrup, bottled beer, curd, liver loaf"
1319,"bags, rice, prosecco, bottled beer"
1320,"semi-finished bread, prosecco, salt, butter milk, hard cheese, frozen fish"
1321,"chicken, misc. beverages, brandy, sparkling wine, decalcifier"
1322,"bags, brandy, cream cheese, liver loaf, chicken, processed cheese"
1323,"liver loaf, finished products, organic products, frozen potato products, baby cosmetics, decalcifier, misc. beverages"
1324,"abrasive cleaner, bottled beer, liver loaf, butter milk, frozen potato products, finished products"
1325,"specialty cheese, syrup, canned beer, snack products, brandy, bottled beer"
1326,"misc. beverages, hard cheese, butter milk, semi-finished bread, sparkling wine"
1327,"tropical fruit, canned beer, butter milk, cream cheese"
1328,"salt, cream cheese, bottled beer"
1329,"snack products, salt, sparkling wine, cream, canned beer, bags, curd"
1330,"canned beer, tropical fruit, frozen potato products, decalcifier"
1331,"processed cheese, cream cheese"
1332,"curd, chicken"
1333,"semi-finished bread, frozen potato products, specialty cheese, curd"
1334,"whipped/sour cream, canned beer, abrasive cleaner, sparkling wine, misc. beverages, specialty cheese"
1335,"frozen fish, abrasive cleaner, chicken, cream, whipped/sour cream"
1336,"frozen potato products, misc. beverages"
1337,"syrup, whipped/sour cream, salt"
1338,"snack products, butter milk, canned beer, whipped/sour cream, hard cheese, bottled beer"
1339,"abrasive cleaner, processed cheese, rice, sparkling wine, misc. beverages, snack products"
1340,"bags, baby cosmetics, frozen potato products, finished products"
1341,"misc. beverages, brandy, prosecco, baby cosmetics, rice, liver loaf"
1342,"specialty cheese, tropical fruit, bottled beer, cream cheese, decalcifier, frozen fish, syrup"
1343,"prosecco, hard cheese, semi-finished bread, canned beer, abrasive cleaner, organic products"
1344,"syrup, butter milk"
1345,"abrasive cleaner, cream, salt, prosecco, syrup, rice"
1346,"cream cheese, snack products, salt, rice"
1347,"frozen fish, bags, snack products, tropical fruit"
1348,"sparkling wine, chicken, hard cheese, finished products, misc. beverages, abrasive cleaner, curd"
1349,"bottled beer, salt, hard cheese, processed cheese, brandy, decalcifier"
1350,"chicken, cream cheese"
1351,"misc. beverages, cream, decalcifier, organic products, prosecco, baby cosmetics, specialty cheese"
1352,"misc. beverages, prosecco, cream cheese, cream, chicken, finished products"
1353,"cream, semi-finished bread, bottled beer, prosecco, rice, misc. beverages, cream cheese"
1354,"abrasive cleaner, butter milk, hard cheese, cream, curd, finished products"
1355,"decalcifier, whipped/sour cream, finished products, canned beer, baby cosmetics, specialty cheese"
1356,"frozen fish, bottled beer, bags"
1357,"decalcifier, prosecco, finished products"
1358,"processed cheese, finished products, specialty cheese, salt, cream, organic products"
1359,"hard cheese, chicken, curd, decalcifier, finished products, abrasive cleaner"
1360,"rice, semi-finished bread, decalcifier, syrup"
1361,"abrasive cleaner, misc. beverages"
1362,"hard cheese, bottled beer, bags, brandy, chicken, cream cheese"
1363,"butter milk, whipped/sour cream, liver loaf, misc. beverages, canned beer, abrasive cleaner"
1364,"syrup, processed cheese, semi-finished bread, abrasive cleaner, misc. beverages, salt, decalcifier"
1365,"cream, snack products, salt"
1366,"cream cheese, baby cosmetics"
1367,"cream, sparkling wine, processed cheese"
1368,"canned beer, abrasive cleaner, brandy, salt, sparkling wine, cream"
1369,"decalcifier, finished products, cream, whipped/sour cream, bags"
1370,"abrasive cleaner, specialty cheese, butter milk, whipped/sour cream, chicken, prosecco"
1371,"chicken, tropical fruit"
1372,"abrasive cleaner, misc. beverages, cream, decalcifier"
1373,"finished products, frozen potato products, misc. beverages, processed cheese"
1374,"cream, brandy, processed cheese, baby cosmetics"
1375,"frozen fish, canned beer, organic products, cream, hard cheese, snack products"
1376,"bags, butter milk, salt, tropical fruit"
1377,"specialty cheese, tropical fruit, rice, brandy, bags"
1378,"canned beer, misc. beverages, frozen potato products"
1379,"frozen fish, liver loaf, sparkling wine, prosecco"
1380,"decalcifier, processed cheese"
1381,"tropical fruit, cream cheese, syrup"
1382,"processed cheese, tropical fruit, organic products, curd, cream, hard cheese"
1383,"butter milk, liver loaf, baby cosmetics, organic products, tropical fruit"
1384,"cream, abrasive cleaner, bottled beer, specialty cheese, curd, chicken"
1385,"baby cosmetics, syrup, butter milk, organic products"
1386,"rice, snack products"
1387,"snack products, decalcifier"
1388,"cream, snack products, bags, sparkling wine, chicken, frozen potato products"
1389,"organic products, syrup, salt, rice"
1390,"organic products, abrasive cleaner, chicken, sparkling wine, cream cheese, curd"
1391,"bags, specialty cheese, butter milk, misc. beverages, snack products, processed cheese, prosecco"
1392,"specialty cheese, chicken, hard cheese, organic products, finished products"
1393,"liver loaf, butter milk, cream, chicken, brandy, organic products, salt"
1394,"baby cosmetics, sparkling wine, semi-finished bread, frozen potato products, canned beer, rice, frozen fish"
1395,"hard cheese, misc. beverages, cream"
1396,"tropical fruit, frozen fish, bags, prosecco, liver loaf, butter milk"
1397,"chicken, salt, curd"
1398,"baby cosmetics, semi-finished bread"
1399,"whipped/sour cream, syrup, decalcifier, snack products"
1400,"butter milk, specialty cheese, decalcifier, bags, processed cheese"
1401,"semi-finished bread, salt, butter milk, snack products, brandy"
1402,"semi-finished bread, bottled beer, rice, cream cheese, tropical fruit, syrup"
1403,"finished products, bags, processed cheese, tropical fruit, abrasive cleaner"
1404,"organic products, canned beer, misc. beverages, processed cheese"
1405,"misc. beverages, decalcifier, canned beer, tropical fruit, whipped/sour cream, salt"
1406,"chicken, decalcifier, specialty cheese, cream cheese"
1407,"butter milk, tropical fruit"
